Community_ID,House_ID,%_farming_households,Energy_role,Biomass_category,Biomass_subtype,Conversion_tech,Biomass_energy_type,Biomass_qty_tpd,Calorific_value_MJkg,Moisture_content_%,Energy_generated_kWh,Total_demand_kWh,Conversion_efficiency_%,Conversion_losses_%,Storage_capacity_kWh,Current_storage_kWh,Distribution_losses_%,Residential_demand_kWh,Agri_industrial_demand_kWh,Peak_load_kWh,Avg_temp_C,Rainfall_mm,Humidity_%,Community_participation_%
Comm_8,House_25,55.36,Producer,Food waste,Kitchen scraps,Combustion,Electricity,2.65,17.16,39.45,215.97,115.1,50.13,8.01,105.16,88.3,4.32,33.7,19.6,135.48,39.5,190.1,65.1,77.73
Comm_6,House_18,50.2,Producer,Manure,Cow dung,Pelletization,Heat,2.24,15.11,10.72,408.14,54.95,85.02,7.5,76.4,84.8,1.35,12.23,63.22,89.79,18.0,38.4,63.6,90.2
Comm_8,House_14,50.2,Producer,Energy crops,Jatropha,Gasification,Bioethanol,3.4,15.11,34.81,366.87,55.97,51.66,8.01,166.0,73.53,4.77,38.86,2.67,136.2,35.8,102.7,60.26,93.47
Comm_6,House_15,35.2,Producer,Agriculture,Rice husk,Digestion,Bioethanol,2.34,15.11,8.99,539.08,66.6,76.21,10.3,127.8,18.7,6.6,32.42,1.84,144.81,38.4,57.2,60.26,42.67
Comm_4,House_40,64.45,Prosumer,Food waste,Market waste,Gasification,Biogas,3.8,11.79,22.71,215.97,106.07,82.7,2.7,133.36,60.48,5.41,68.5,35.17,58.92,34.9,99.64,66.6,83.8
Comm_2,House_16,55.11,Prosumer,Food waste,Kitchen scraps,Pelletization,Electricity,2.65,10.61,16.63,205.9,352.8,53.01,13.73,182.3,73.53,3.98,301.89,173.89,44.55,14.9,175.2,47.9,91.59
Comm_9,House_46,32.2,Producer,Energy crops,Switchgrass,Gasification,Biogas,3.52,19.01,20.45,215.97,189.3,76.96,2.66,79.79,108.5,5.41,130.2,6.9,135.04,11.2,9.8,72.2,58.81
Comm_9,House_18,50.2,Consumer,None,None,None,Biogas,0.0,0.0,0.0,0.0,377.09,0.0,0.0,0.0,0.0,1.65,97.7,153.95,103.56,18.9,45.4,69.3,68.6
Comm_5,House_13,69.1,Consumer,None,None,None,Bioethanol,0.0,0.0,0.0,0.0,143.76,0.0,0.0,0.0,0.0,4.5,85.98,63.22,78.15,24.8,173.7,82.3,53.04
Comm_8,House_41,54.93,Producer,Manure,Poultry litter,Transesterification,Syngas,2.65,15.77,22.71,372.23,211.3,67.59,10.8,53.72,73.53,9.66,190.2,13.5,88.2,24.8,186.8,69.6,77.6
Comm_3,House_16,50.2,Prosumer,MSW,Organic fraction,Digestion,Biogas,2.65,12.44,6.46,111.01,251.08,78.7,8.97,105.16,100.27,1.71,166.43,12.31,104.6,20.6,197.1,87.3,91.3
Comm_2,House_22,50.2,Prosumer,Agriculture,Sugarcane bagasse,Gasification,Biogas,2.65,15.8,21.21,211.73,287.86,72.75,1.09,36.81,73.53,5.64,230.06,19.19,43.41,24.8,136.4,89.3,57.95
Comm_8,House_15,50.2,Prosumer,Wood,Sawdust,Fermentation,Biodiesel,0.63,12.28,37.94,215.97,373.49,82.8,12.0,105.16,56.0,5.41,130.2,62.43,72.11,23.6,198.8,86.4,89.79
Comm_9,House_32,50.2,Prosumer,MSW,Organic fraction,Gasification,Bioethanol,3.53,18.51,33.38,270.38,251.08,72.96,9.08,70.5,23.57,8.37,24.8,123.6,66.99,24.4,81.0,78.4,70.51
Comm_5,House_4,43.46,Producer,Energy crops,Jatropha,Gasification,Pellets,3.41,15.0,12.09,539.9,223.43,53.1,6.71,105.16,35.51,7.25,59.6,33.01,78.15,27.8,175.7,88.2,70.51
Comm_3,House_19,24.3,Prosumer,MSW,Mixed organic,Transesterification,Pellets,2.2,12.7,23.75,249.9,323.84,68.65,13.35,105.16,73.53,2.1,109.39,15.15,78.15,12.3,99.64,55.9,65.94
Comm_1,House_42,58.42,Prosumer,Agriculture,Rice husk,Fermentation,Electricity,3.6,17.59,22.71,215.97,209.22,72.75,13.42,141.2,73.53,5.41,85.05,38.65,78.15,24.8,118.4,88.1,95.49
Comm_7,House_16,30.72,Prosumer,Energy crops,Jatropha,Combustion,Syngas,1.4,18.8,35.1,296.4,488.1,74.9,8.9,199.2,97.1,6.5,159.19,47.63,78.15,24.7,143.3,53.5,79.52
Comm_10,House_1,37.82,Producer,Food waste,Kitchen scraps,Gasification,Biogas,2.78,15.15,39.5,215.97,239.03,80.32,8.01,105.16,73.53,9.02,136.9,99.4,62.0,29.2,148.7,75.1,70.51
Comm_3,House_49,59.2,Consumer,None,None,None,Pellets,0.0,0.0,0.0,0.0,406.95,0.0,0.0,0.0,0.0,5.8,130.2,33.87,147.6,23.4,34.3,60.26,70.51
Comm_3,House_39,53.8,Consumer,None,None,None,Pellets,0.0,0.0,0.0,0.0,359.4,0.0,0.0,0.0,0.0,2.8,224.6,123.75,16.69,24.8,75.8,31.9,93.49
Comm_9,House_8,50.2,Consumer,None,None,None,Electricity,0.0,0.0,0.0,0.0,235.18,0.0,0.0,0.0,0.0,5.97,176.61,12.61,27.42,29.6,193.0,34.1,59.57
Comm_1,House_28,36.3,Prosumer,Agriculture,Maize stalks,Digestion,Heat,4.53,13.03,9.4,297.9,425.91,57.56,9.14,105.16,145.44,5.41,339.33,179.02,125.39,38.7,39.1,84.8,77.68
Comm_4,House_39,51.08,Producer,Agriculture,Rice husk,Pelletization,Syngas,4.2,14.8,14.55,456.52,136.75,90.03,8.01,172.98,96.89,1.59,126.26,45.97,74.19,24.8,172.0,73.5,70.51
Comm_8,House_49,30.36,Producer,Wood,Sawdust,Combustion,Pellets,2.65,17.6,17.9,366.31,80.76,67.24,8.51,163.4,75.61,1.3,130.2,63.22,12.86,11.5,99.64,50.2,64.64
Comm_8,House_6,50.2,Prosumer,Energy crops,Switchgrass,Transesterification,Syngas,1.5,14.5,12.2,219.35,398.32,89.92,8.2,137.2,64.15,5.0,92.23,152.66,116.17,11.1,65.6,77.9,49.07
Comm_4,House_46,76.42,Prosumer,Energy crops,Jatropha,Pelletization,Pellets,1.5,15.11,14.7,206.92,296.21,72.75,11.66,113.65,73.79,1.3,268.14,24.32,120.66,32.2,99.64,60.26,90.2
Comm_2,House_6,75.6,Prosumer,Manure,Poultry litter,Pelletization,Electricity,0.2,12.0,22.71,65.97,251.08,66.38,9.8,37.02,49.23,7.21,130.2,10.73,58.56,24.8,197.1,46.1,70.51
Comm_1,House_4,50.2,Prosumer,Food waste,Kitchen scraps,Combustion,Electricity,3.31,15.11,13.96,223.07,334.39,94.12,7.92,175.59,44.7,5.39,182.19,34.71,12.2,29.9,108.5,88.0,91.17
Comm_5,House_12,46.48,Producer,MSW,Mixed organic,Fermentation,Pellets,2.65,15.11,22.71,581.46,251.08,72.75,8.28,150.6,149.82,9.9,40.7,0.9,29.03,24.8,38.1,84.2,97.39
Comm_8,House_7,50.2,Consumer,None,None,None,Bioethanol,0.0,0.0,0.0,0.0,246.98,0.0,0.0,0.0,0.0,8.5,130.2,40.1,112.56,32.0,30.6,60.26,67.5
Comm_8,House_13,25.34,Consumer,None,None,None,Syngas,0.0,0.0,0.0,0.0,171.2,0.0,0.0,0.0,0.0,8.6,130.2,43.4,127.24,24.2,99.64,60.26,44.32
Comm_2,House_33,48.58,Prosumer,MSW,Mixed organic,Combustion,Heat,1.86,16.71,16.97,180.19,251.08,72.75,4.74,167.4,139.71,5.41,123.64,18.55,54.16,33.1,89.6,60.26,41.7
Comm_1,House_48,50.2,Consumer,None,None,None,Heat,0.0,0.0,0.0,0.0,244.6,0.0,0.0,0.0,0.0,4.17,39.4,63.22,109.77,24.5,68.1,53.2,44.31
Comm_6,House_37,50.2,Producer,Manure,Poultry litter,Pelletization,Heat,3.6,14.7,15.3,344.14,61.52,72.75,4.5,43.27,126.21,5.41,13.23,10.86,78.15,10.9,36.3,60.26,96.19
Comm_8,House_30,50.2,Producer,Energy crops,Miscanthus,Fermentation,Biogas,1.96,17.07,24.8,215.97,53.06,79.7,7.7,155.78,73.53,5.18,25.95,23.38,19.9,16.2,99.64,61.0,63.67
Comm_7,House_39,50.2,Prosumer,Energy crops,Jatropha,Gasification,Biogas,4.61,13.2,22.71,181.7,272.3,54.47,8.01,105.16,45.69,8.09,116.68,94.56,44.7,24.8,99.64,66.7,83.83
Comm_8,House_4,42.97,Consumer,None,None,None,Heat,0.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,4.17,218.16,49.34,113.75,24.8,182.6,63.4,72.9
Comm_4,House_39,50.2,Consumer,None,None,None,Biogas,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,9.53,138.7,193.06,71.88,21.9,199.5,46.3,70.51
Comm_7,House_20,73.8,Producer,Manure,Cow dung,Pelletization,Syngas,4.53,15.11,22.71,575.1,232.53,85.4,9.94,55.1,9.3,7.31,88.49,88.68,148.57,20.5,69.4,64.8,70.51
Comm_5,House_33,43.05,Producer,Wood,Sawdust,Transesterification,Electricity,2.16,18.61,16.1,215.97,251.08,78.3,4.06,141.62,38.56,5.2,11.4,18.3,14.28,35.2,186.5,65.4,43.8
Comm_1,House_32,75.92,Consumer,None,None,None,Electricity,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,1.2,168.55,67.32,44.87,36.1,172.3,73.5,92.28
Comm_8,House_4,79.33,Consumer,None,None,None,Pellets,0.0,0.0,0.0,0.0,458.84,0.0,0.0,0.0,0.0,8.7,355.95,63.22,44.7,24.8,84.2,79.3,70.51
Comm_3,House_8,50.2,Prosumer,Energy crops,Miscanthus,Digestion,Syngas,4.71,15.82,38.52,215.97,251.08,72.75,2.04,74.3,14.26,2.31,38.88,97.9,67.83,23.4,54.2,60.26,68.8
Comm_4,House_45,42.7,Prosumer,Wood,Firewood,Digestion,Biogas,3.2,10.44,22.71,267.86,384.9,72.75,7.85,129.97,99.0,6.64,353.45,45.93,78.15,36.6,184.2,44.3,77.0
Comm_3,House_7,50.2,Consumer,None,None,None,Bioethanol,0.0,0.0,0.0,0.0,408.25,0.0,0.0,0.0,0.0,7.24,130.2,5.91,102.87,16.9,107.1,82.6,64.76
Comm_2,House_32,57.3,Prosumer,MSW,Mixed organic,Pelletization,Pellets,4.78,15.11,14.65,274.6,251.08,76.87,10.75,17.7,73.53,9.6,10.27,63.22,78.15,35.5,17.6,64.7,77.06
Comm_6,House_50,75.87,Prosumer,Food waste,Kitchen scraps,Digestion,Bioethanol,2.65,15.11,29.57,215.97,343.89,61.79,6.4,105.16,8.7,3.96,130.2,19.44,78.15,24.8,161.4,85.5,42.29
Comm_8,House_42,61.29,Prosumer,Manure,Cow dung,Gasification,Biogas,0.4,12.8,13.92,215.97,251.08,81.63,2.9,175.25,73.53,5.41,198.5,61.22,82.87,23.5,91.8,45.4,51.44
Comm_9,House_24,49.0,Consumer,None,None,None,Biodiesel,0.0,0.0,0.0,0.0,305.32,0.0,0.0,0.0,0.0,7.75,121.34,72.71,46.5,22.3,137.1,60.26,86.5
Comm_10,House_27,70.52,Prosumer,Agriculture,Maize stalks,Fermentation,Heat,2.65,15.11,22.71,274.2,374.15,72.75,1.8,105.16,22.4,4.7,212.34,143.28,65.24,24.8,192.9,85.1,78.7
Comm_8,House_33,33.1,Producer,MSW,Mixed organic,Combustion,Electricity,2.65,13.15,22.71,334.1,105.7,72.75,2.46,103.62,73.53,6.46,89.42,63.22,78.15,34.1,73.3,68.9,79.99
Comm_7,House_24,79.97,Producer,Wood,Sawdust,Combustion,Biogas,2.65,14.15,8.9,481.9,109.4,83.64,14.52,15.41,57.43,5.25,102.2,63.22,41.73,35.2,25.4,83.9,77.26
Comm_4,House_35,65.76,Consumer,None,None,None,Electricity,0.0,0.0,0.0,0.0,103.6,0.0,0.0,0.0,0.0,9.45,46.3,9.29,132.85,13.5,137.8,88.3,89.5
Comm_8,House_44,50.2,Producer,MSW,Organic fraction,Combustion,Heat,1.05,14.26,22.71,547.7,237.85,80.6,8.1,154.46,59.11,5.41,54.14,63.22,43.04,24.8,106.9,60.6,62.04
Comm_3,House_18,74.1,Producer,Energy crops,Switchgrass,Pelletization,Syngas,3.9,15.11,22.71,461.95,113.16,72.75,7.8,175.22,42.99,4.0,45.7,19.39,80.81,20.3,195.6,70.1,96.75
Comm_6,House_27,50.2,Producer,MSW,Mixed organic,Fermentation,Heat,0.54,12.5,39.28,377.03,153.9,72.75,14.9,183.95,73.53,7.9,96.2,22.46,38.07,14.1,122.8,65.9,47.56
Comm_5,House_45,50.2,Consumer,None,None,None,Electricity,0.0,0.0,0.0,0.0,329.8,0.0,0.0,0.0,0.0,7.71,13.62,87.3,38.2,36.0,148.3,66.7,81.81
Comm_5,House_41,50.2,Consumer,None,None,None,Biodiesel,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,6.72,130.2,54.0,95.08,11.4,108.7,56.0,70.51
Comm_6,House_17,49.03,Prosumer,Manure,Poultry litter,Fermentation,Electricity,2.65,19.71,26.4,155.3,251.08,72.75,9.13,105.16,50.73,9.52,79.28,97.41,63.6,24.8,127.5,68.7,92.44
Comm_4,House_9,68.14,Prosumer,Manure,Poultry litter,Transesterification,Biodiesel,2.65,13.4,21.6,284.78,431.42,79.7,3.14,111.9,121.35,4.2,164.81,64.51,78.15,14.9,34.1,53.0,70.51
Comm_8,House_41,50.2,Producer,Wood,Wood pellets,Transesterification,Biodiesel,3.09,16.32,34.54,587.07,56.81,85.47,5.61,130.84,47.6,4.57,11.44,63.22,72.04,24.8,120.9,61.0,54.77
Comm_5,House_37,21.9,Producer,Energy crops,Switchgrass,Transesterification,Heat,2.27,17.9,27.52,215.97,251.08,72.75,1.0,105.16,41.93,3.98,85.06,26.5,113.1,24.8,143.9,60.26,68.1
Comm_7,House_18,50.2,Consumer,None,None,None,Syngas,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,6.97,130.2,164.42,78.15,15.8,114.1,81.6,61.21
Comm_9,House_17,67.6,Producer,MSW,Mixed organic,Pelletization,Syngas,1.07,17.51,22.71,563.3,53.09,69.84,3.46,155.7,118.66,7.13,37.0,13.38,130.04,35.3,89.3,89.8,70.51
Comm_4,House_24,60.21,Producer,Energy crops,Jatropha,Transesterification,Electricity,1.17,16.81,22.71,434.33,139.35,94.81,10.8,153.79,73.53,5.34,130.2,57.47,91.11,11.6,23.9,60.26,83.7
Comm_5,House_46,50.2,Prosumer,Food waste,Kitchen scraps,Digestion,Syngas,2.67,11.3,18.62,215.97,292.01,58.96,14.7,195.71,29.31,7.42,130.2,112.32,65.24,11.8,88.4,72.6,83.28
Comm_5,House_33,56.6,Producer,Agriculture,Sugarcane bagasse,Combustion,Pellets,3.05,13.96,22.71,552.54,177.1,80.9,7.51,118.52,73.53,5.41,130.2,13.55,122.94,10.2,99.64,76.8,53.27
Comm_1,House_1,28.81,Producer,Wood,Wood pellets,Gasification,Electricity,1.95,17.69,22.71,514.84,159.7,64.0,4.3,105.16,72.15,3.02,97.3,38.22,133.7,10.1,99.64,32.5,60.1
Comm_6,House_3,22.68,Consumer,None,None,None,Biogas,0.0,0.0,0.0,0.0,497.76,0.0,0.0,0.0,0.0,8.5,460.93,12.04,110.13,16.9,174.1,34.0,70.51
Comm_5,House_10,21.05,Consumer,None,None,None,Biodiesel,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0.0,0.0,3.5,130.2,24.61,78.15,39.6,160.7,47.4,57.11
Comm_4,House_8,50.97,Prosumer,Wood,Firewood,Fermentation,Pellets,2.65,15.11,38.8,200.8,251.08,72.75,4.88,156.63,73.53,6.9,273.74,83.6,39.5,37.4,19.0,82.3,66.03
Comm_3,House_10,50.7,Producer,Energy crops,Miscanthus,Combustion,Heat,0.36,15.99,17.59,591.09,228.05,72.75,12.6,198.75,140.99,3.66,217.25,109.26,110.68,24.8,81.7,31.0,79.7
Comm_4,House_17,60.38,Producer,Wood,Firewood,Pelletization,Electricity,3.15,15.11,6.7,547.25,169.78,77.63,8.01,85.1,32.3,2.8,130.2,63.22,68.26,26.4,83.4,87.3,75.9
Comm_9,House_4,33.32,Consumer,None,None,None,Biogas,0.0,0.0,0.0,0.0,426.72,0.0,0.0,0.0,0.0,3.48,100.87,63.22,78.15,12.5,25.8,79.5,99.38
Comm_10,House_41,58.34,Producer,Agriculture,Maize stalks,Fermentation,Pellets,4.96,10.36,32.1,531.9,117.04,52.95,2.6,189.1,125.5,7.49,60.38,63.22,78.15,34.4,117.4,60.26,76.5
Comm_7,House_25,50.2,Producer,Manure,Cow dung,Combustion,Biodiesel,2.65,11.79,31.86,479.1,168.7,64.95,7.56,96.62,73.53,2.9,121.1,63.22,143.11,24.6,90.8,75.7,51.56
Comm_9,House_15,53.56,Producer,Energy crops,Switchgrass,Combustion,Syngas,1.8,15.65,7.59,450.87,238.46,72.75,9.5,168.43,68.57,5.41,130.2,63.22,7.0,36.6,85.7,79.8,86.13
Comm_6,House_28,71.4,Producer,Wood,Wood pellets,Fermentation,Electricity,2.65,13.94,33.06,348.01,205.12,72.75,8.01,193.41,118.61,7.6,130.2,5.04,25.0,21.4,38.4,60.26,50.29
Comm_3,House_48,26.74,Consumer,None,None,None,Biodiesel,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,2.27,35.59,64.63,78.15,13.7,20.6,33.6,47.75
Comm_3,House_27,76.79,Consumer,None,None,None,Pellets,0.0,0.0,0.0,0.0,179.76,0.0,0.0,0.0,0.0,9.93,120.52,63.22,119.6,24.8,99.64,79.0,66.95
Comm_6,House_43,68.65,Consumer,None,None,None,Biogas,0.0,0.0,0.0,0.0,384.55,0.0,0.0,0.0,0.0,5.51,114.37,44.0,80.67,24.8,30.8,44.5,61.3
Comm_8,House_36,52.39,Prosumer,Food waste,Market waste,Fermentation,Heat,4.24,15.11,34.21,171.7,361.4,56.32,1.81,110.55,73.53,6.17,301.3,0.76,132.27,37.5,3.4,65.8,70.1
Comm_9,House_5,50.2,Producer,Manure,Cow dung,Gasification,Biodiesel,4.17,18.57,34.84,321.03,251.08,84.27,11.35,54.81,24.4,6.49,130.2,81.8,93.1,16.7,61.9,53.9,84.04
Comm_3,House_42,21.8,Consumer,None,None,None,Pellets,0.0,0.0,0.0,0.0,243.83,0.0,0.0,0.0,0.0,5.41,130.2,86.0,78.15,24.8,116.1,32.7,45.61
Comm_1,House_8,55.2,Consumer,None,None,None,Syngas,0.0,0.0,0.0,0.0,401.04,0.0,0.0,0.0,0.0,7.88,275.18,146.99,78.15,36.7,153.0,47.0,41.0
Comm_1,House_35,52.33,Consumer,None,None,None,Pellets,0.0,0.0,0.0,0.0,121.88,0.0,0.0,0.0,0.0,8.0,104.56,50.02,82.68,17.5,125.4,57.4,92.49
Comm_5,House_49,58.51,Prosumer,Wood,Wood pellets,Transesterification,Biogas,2.17,11.2,22.71,64.73,157.81,94.91,11.33,61.4,3.9,5.2,118.2,63.22,85.74,10.9,41.0,32.0,58.15
Comm_9,House_15,29.12,Prosumer,Wood,Sawdust,Digestion,Bioethanol,0.7,15.94,7.55,199.4,374.1,87.31,8.01,103.11,73.53,5.41,19.73,63.22,28.9,32.5,99.64,53.3,53.56
Comm_3,House_18,34.18,Consumer,None,None,None,Bioethanol,0.0,0.0,0.0,0.0,363.6,0.0,0.0,0.0,0.0,8.22,330.46,8.23,81.8,39.2,196.6,64.0,59.78
Comm_9,House_41,42.35,Prosumer,Energy crops,Switchgrass,Gasification,Electricity,1.34,12.81,28.53,256.04,251.08,78.91,1.67,84.62,133.27,3.3,325.85,63.22,105.13,26.2,52.4,45.1,75.26
Comm_2,House_47,30.71,Prosumer,MSW,Mixed organic,Fermentation,Biodiesel,2.65,16.61,22.71,215.97,295.3,70.13,10.5,153.39,135.8,2.96,130.2,84.5,125.03,24.8,99.64,72.1,70.51
Comm_5,House_50,50.2,Prosumer,Manure,Cow dung,Digestion,Bioethanol,4.06,14.3,19.01,144.06,236.08,63.97,8.01,142.2,33.47,5.41,138.11,7.91,78.15,24.8,1.3,73.5,70.51
Comm_9,House_27,37.89,Prosumer,MSW,Mixed organic,Fermentation,Biogas,4.8,19.5,35.7,101.91,265.88,72.75,11.75,87.56,5.0,3.59,130.2,97.09,87.99,24.8,17.3,76.7,43.61
Comm_8,House_21,38.46,Consumer,None,None,None,Electricity,0.0,0.0,0.0,0.0,243.38,0.0,0.0,0.0,0.0,2.13,57.36,63.22,140.6,19.8,99.64,31.1,65.72
Comm_4,House_48,41.4,Consumer,None,None,None,Syngas,0.0,0.0,0.0,0.0,215.75,0.0,0.0,0.0,0.0,5.41,203.76,91.16,114.8,19.6,43.9,37.7,92.25
Comm_1,House_20,78.78,Producer,Agriculture,Wheat straw,Fermentation,Syngas,0.6,11.57,22.71,432.3,71.0,83.85,10.55,147.1,49.35,5.41,26.15,16.5,9.31,12.2,125.4,70.9,68.36
Comm_4,House_25,65.8,Consumer,None,None,None,Bioethanol,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,7.84,107.51,23.4,78.15,24.8,99.64,80.2,75.65
Comm_9,House_36,23.07,Consumer,None,None,None,Pellets,0.0,0.0,0.0,0.0,271.1,0.0,0.0,0.0,0.0,5.41,117.43,96.19,62.32,23.5,32.3,32.0,70.51
Comm_4,House_31,63.98,Prosumer,Wood,Sawdust,Gasification,Pellets,2.32,18.08,22.71,295.96,413.81,73.0,5.66,162.76,101.77,5.41,408.51,166.2,147.5,21.5,135.9,70.3,70.51
Comm_4,House_34,43.77,Consumer,None,None,None,Electricity,0.0,0.0,0.0,0.0,207.8,0.0,0.0,0.0,0.0,5.41,25.37,103.2,78.15,24.8,141.3,80.4,61.06
Comm_9,House_47,39.17,Consumer,None,None,None,Heat,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,5.8,243.3,89.12,78.15,39.7,38.6,60.26,70.51
Comm_4,House_27,23.99,Prosumer,Food waste,Market waste,Transesterification,Bioethanol,3.28,19.1,15.1,215.97,148.27,71.6,8.01,105.16,95.84,5.61,41.55,70.23,111.8,34.5,105.1,43.9,94.2
Comm_5,House_39,31.0,Prosumer,Agriculture,Wheat straw,Gasification,Electricity,4.75,10.19,25.82,215.97,134.86,79.0,1.41,175.3,73.53,5.41,54.72,44.8,118.9,22.2,22.9,82.5,50.13
Comm_6,House_24,23.84,Prosumer,Manure,Poultry litter,Digestion,Biogas,2.07,14.84,22.71,139.21,251.08,51.88,8.01,55.32,73.53,7.8,130.2,39.92,119.69,10.1,24.2,59.9,70.51
Comm_2,House_4,47.7,Consumer,None,None,None,Syngas,0.0,0.0,0.0,0.0,385.24,0.0,0.0,0.0,0.0,5.41,140.4,76.41,58.31,24.8,3.0,49.2,94.25
Comm_4,House_12,42.72,Prosumer,Wood,Wood pellets,Transesterification,Bioethanol,1.12,11.22,7.9,273.37,463.56,72.75,11.1,38.6,80.9,7.39,198.89,87.39,97.63,14.5,31.8,79.0,90.48
Comm_7,House_25,50.2,Producer,Manure,Poultry litter,Digestion,Electricity,2.5,13.2,33.0,458.5,197.51,75.15,8.01,25.34,7.3,8.58,26.8,70.2,14.13,10.9,119.4,31.4,46.9
Comm_7,House_49,22.47,Consumer,None,None,None,Biodiesel,0.0,0.0,0.0,0.0,282.7,0.0,0.0,0.0,0.0,5.41,48.88,17.1,78.15,24.8,96.4,44.2,86.5
Comm_7,House_46,50.2,Prosumer,Food waste,Kitchen scraps,Gasification,Syngas,1.46,11.09,35.25,215.97,263.57,66.46,2.57,69.87,15.38,9.31,147.64,62.37,28.31,13.4,139.8,51.6,48.2
Comm_5,House_33,50.2,Prosumer,Wood,Sawdust,Digestion,Biogas,1.56,12.29,22.71,286.74,453.31,72.75,4.77,66.83,73.53,3.45,305.6,63.22,56.9,24.8,99.64,60.3,96.3
Comm_4,House_29,50.2,Producer,Wood,Wood pellets,Gasification,Pellets,1.79,12.75,22.71,573.84,53.79,72.75,8.01,102.52,124.1,5.41,52.4,2.7,78.15,36.2,6.4,76.2,78.59
Comm_10,House_4,27.98,Consumer,None,None,None,Biodiesel,0.0,0.0,0.0,0.0,417.88,0.0,0.0,0.0,0.0,8.29,257.74,63.22,78.15,34.5,36.0,86.0,56.15
Comm_8,House_21,50.2,Consumer,None,None,None,Bioethanol,0.0,0.0,0.0,0.0,251.08,0.0,0.0,0.0,0.0,4.82,462.45,116.51,74.14,12.5,199.4,79.6,51.83
Comm_7,House_30,63.4,Producer,Agriculture,Sugarcane bagasse,Combustion,Pellets,3.3,16.11,22.71,436.5,208.45,72.75,8.01,105.16,19.53,7.4,130.2,44.76,69.68,34.2,160.4,65.5,77.89
Comm_2,House_18,65.57,Consumer,None,None,None,Biodiesel,0.0,0.0,0.0,0.0,204.98,0.0,0.0,0.0,0.0,5.41,130.2,40.71,68.93,37.7,176.5,60.26,94.99
Comm_6,House_39,50.2,Producer,MSW,Organic fraction,Digestion,Pellets,2.65,18.6,21.7,564.12,181.3,68.1,12.03,105.16,73.53,4.13,77.97,14.0,37.53,24.8,160.7,65.9,51.15
Comm_4,House_44,51.98,Consumer,None,None,None,Pellets,0.0,0.0,0.0,0.0,493.84,0.0,0.0,0.0,0.0,4.6,174.03,130.66,123.6,34.4,170.9,46.4,63.87
Comm_8,House_17,72.2,Producer,Agriculture,Rice husk,Pelletization,Heat,0.47,15.11,15.99,354.2,70.88,52.85,14.5,105.16,50.78,5.41,52.0,24.95,78.15,36.7,13.7,39.8,71.4
Comm_7,House_29,40.46,Prosumer,Food waste,Kitchen scraps,Combustion,Syngas,2.76,19.56,10.1,296.22,402.2,50.5,3.82,185.84,93.5,1.9,275.6,164.22,78.15,14.1,24.9,60.26,64.0
Comm_7,House_17,50.2,Producer,Wood,Firewood,Transesterification,Biogas,2.65,15.11,19.81,215.97,76.49,72.75,8.0,20.89,67.42,5.41,57.11,7.71,78.15,37.4,61.0,51.1,50.32
Comm_3,House_10,76.42,Producer,Manure,Poultry litter,Gasification,Pellets,2.0,16.94,22.71,567.94,72.5,52.52,1.69,14.5,142.6,5.56,12.2,26.0,51.96,23.7,115.2,60.26,89.59
Comm_7,House_46,64.8,Consumer,None,None,None,Biogas,0.0,0.0,0.0,0.0,283.18,0.0,0.0,0.0,0.0,5.41,261.48,33.3,92.9,24.8,178.2,71.3,43.4
Comm_7,House_44,73.69,Prosumer,Agriculture,Wheat straw,Pelletization,Biogas,4.31,17.38,38.01,167.35,317.05,60.7,4.66,177.7,45.67,1.93,82.5,109.68,110.38,24.8,22.6,73.3,57.63
Comm_8,House_42,74.02,Prosumer,MSW,Organic fraction,Fermentation,Syngas,2.4,15.11,28.86,215.97,251.08,56.67,8.01,154.53,41.7,2.82,212.54,53.36,65.6,20.0,107.5,60.26,70.51
Comm_2,House_14,38.1,Prosumer,Food waste,Market waste,Gasification,Syngas,3.49,15.11,6.36,208.35,251.08,89.5,12.24,31.8,42.61,8.7,63.32,19.98,112.57,37.1,37.4,58.2,78.2
Comm_9,House_11,44.4,Prosumer,Manure,Cow dung,Fermentation,Bioethanol,2.97,11.27,7.4,246.85,323.09,56.17,8.01,105.16,67.63,5.41,130.2,63.22,78.15,34.7,99.64,63.5,45.7
Comm_10,House_37,56.0,Prosumer,Manure,Poultry litter,Fermentation,Bioethanol,4.65,18.2,28.02,233.17,293.33,68.08,8.01,95.0,118.16,9.1,284.88,31.14,78.15,11.3,144.7,85.8,70.51
Comm_8,House_46,67.37,Producer,Manure,Poultry litter,Combustion,Electricity,1.57,15.11,8.4,346.44,106.88,72.75,14.0,24.76,39.6,3.77,76.91,8.8,146.21,27.1,15.3,68.3,42.44
